TimeStamp: 2022/01/19 12:24:29.320396, ElapsedTime[s]: 109.891, Temperature[degC]: 16.94896, Humidity[%]: 61.17037
TimeStamp: 2022/01/19 15:23:03.785855, ElapsedTime[s]: 10824.36, Temperature[degC]: 22.09201, Humidity[%]: 39.17907
TimeStamp: 2022/01/19 15:23:05.123185, ElapsedTime[s]: 10825.7, Temperature[degC]: 22.10536, Humidity[%]: 39.25231
TimeStamp: 2022/01/19 15:23:06.460309, ElapsedTime[s]: 10827.04, Temperature[degC]: 22.09201, Humidity[%]: 39.20958
TimeStamp: 2022/01/19 15:23:07.801764, ElapsedTime[s]: 10828.38, Temperature[degC]: 22.07866, Humidity[%]: 39.22332
TimeStamp: 2022/01/19 15:23:09.139301, ElapsedTime[s]: 10829.72, Temperature[degC]: 22.09201, Humidity[%]: 39.20958
TimeStamp: 2022/01/19 15:23:10.480163, ElapsedTime[s]: 10831.05, Temperature[degC]: 22.10536, Humidity[%]: 39.21111
TimeStamp: 2022/01/19 15:23:11.811537, ElapsedTime[s]: 10832.38, Temperature[degC]: 22.09201, Humidity[%]: 39.23705
TimeStamp: 2022/01/19 15:23:13.142881, ElapsedTime[s]: 10833.71, Temperature[degC]: 22.07866, Humidity[%]: 39.23705
TimeStamp: 2022/01/19 15:23:14.474107, ElapsedTime[s]: 10835.05, Temperature[degC]: 22.09201, Humidity[%]: 39.25078
TimeStamp: 2022/01/19 15:23:15.805424, ElapsedTime[s]: 10836.38, Temperature[degC]: 22.09201, Humidity[%]: 39.26451
TimeStamp: 2022/01/19 15:23:17.137194, ElapsedTime[s]: 10837.71, Temperature[degC]: 22.09201, Humidity[%]: 39.25078
TimeStamp: 2022/01/19 15:23:18.468184, ElapsedTime[s]: 10839.04, Temperature[degC]: 22.06264, Humidity[%]: 39.27825
TimeStamp: 2022/01/19 15:23:19.800751, ElapsedTime[s]: 10840.38, Temperature[degC]: 22.09201, Humidity[%]: 39.20958
TimeStamp: 2022/01/19 15:23:21.136062, ElapsedTime[s]: 10841.71, Temperature[degC]: 22.10536, Humidity[%]: 39.22484
TimeStamp: 2022/01/19 15:23:22.467029, ElapsedTime[s]: 10843.04, Temperature[degC]: 22.07866, Humidity[%]: 39.25078
TimeStamp: 2022/01/19 15:23:23.798369, ElapsedTime[s]: 10844.37, Temperature[degC]: 22.11871, Humidity[%]: 39.31182
TimeStamp: 2022/01/19 15:23:25.130162, ElapsedTime[s]: 10845.7, Temperature[degC]: 22.09201, Humidity[%]: 39.27977
TimeStamp: 2022/01/19 15:23:26.462199, ElapsedTime[s]: 10847.03, Temperature[degC]: 22.09201, Humidity[%]: 39.25078
TimeStamp: 2022/01/19 15:23:27.793827, ElapsedTime[s]: 10848.36, Temperature[degC]: 22.07866, Humidity[%]: 39.27977
TimeStamp: 2022/01/19 15:23:29.125503, ElapsedTime[s]: 10849.7, Temperature[degC]: 22.09201, Humidity[%]: 39.27977
TimeStamp: 2022/01/19 15:23:30.457505, ElapsedTime[s]: 10851.03, Temperature[degC]: 22.07866, Humidity[%]: 39.34844
TimeStamp: 2022/01/19 15:23:31.790552, ElapsedTime[s]: 10852.36, Temperature[degC]: 22.09201, Humidity[%]: 39.25078
TimeStamp: 2022/01/19 15:23:33.121228, ElapsedTime[s]: 10853.69, Temperature[degC]: 22.09201, Humidity[%]: 39.29656
TimeStamp: 2022/01/19 15:23:34.453569, ElapsedTime[s]: 10855.02, Temperature[degC]: 22.10536, Humidity[%]: 39.26604
TimeStamp: 2022/01/19 15:23:35.785423, ElapsedTime[s]: 10856.36, Temperature[degC]: 22.06264, Humidity[%]: 39.26146
TimeStamp: 2022/01/19 15:23:37.117589, ElapsedTime[s]: 10857.69, Temperature[degC]: 22.10536, Humidity[%]: 39.23857
TimeStamp: 2022/01/19 15:23:38.448363, ElapsedTime[s]: 10859.02, Temperature[degC]: 22.06264, Humidity[%]: 39.27825
TimeStamp: 2022/01/19 15:23:39.782081, ElapsedTime[s]: 10860.35, Temperature[degC]: 22.09201, Humidity[%]: 39.32402
TimeStamp: 2022/01/19 15:23:41.113929, ElapsedTime[s]: 10861.68, Temperature[degC]: 22.09201, Humidity[%]: 39.32402
TimeStamp: 2022/01/19 15:23:42.445603, ElapsedTime[s]: 10863.02, Temperature[degC]: 22.07866, Humidity[%]: 39.25078
TimeStamp: 2022/01/19 15:23:43.776811, ElapsedTime[s]: 10864.35, Temperature[degC]: 22.09201, Humidity[%]: 39.31029
TimeStamp: 2022/01/19 15:23:45.109212, ElapsedTime[s]: 10865.68, Temperature[degC]: 22.07866, Humidity[%]: 39.30724
TimeStamp: 2022/01/19 15:23:46.439927, ElapsedTime[s]: 10867.01, Temperature[degC]: 22.07866, Humidity[%]: 39.29351
TimeStamp: 2022/01/19 15:23:47.772117, ElapsedTime[s]: 10868.34, Temperature[degC]: 22.07866, Humidity[%]: 39.26451
TimeStamp: 2022/01/19 15:23:49.102037, ElapsedTime[s]: 10869.67, Temperature[degC]: 22.07866, Humidity[%]: 39.29351
TimeStamp: 2022/01/19 15:23:50.434497, ElapsedTime[s]: 10871.01, Temperature[degC]: 22.07866, Humidity[%]: 39.30724
TimeStamp: 2022/01/19 15:23:51.766166, ElapsedTime[s]: 10872.34, Temperature[degC]: 22.09201, Humidity[%]: 39.33776
TimeStamp: 2022/01/19 15:23:53.98812, ElapsedTime[s]: 10873.67, Temperature[degC]: 22.07866, Humidity[%]: 39.29351
TimeStamp: 2022/01/19 15:23:54.429759, ElapsedTime[s]: 10875.0, Temperature[degC]: 22.06264, Humidity[%]: 39.26146
TimeStamp: 2022/01/19 15:23:55.761827, ElapsedTime[s]: 10876.33, Temperature[degC]: 22.07866, Humidity[%]: 39.29351
TimeStamp: 2022/01/19 15:23:57.92651, ElapsedTime[s]: 10877.66, Temperature[degC]: 22.07866, Humidity[%]: 39.30724
TimeStamp: 2022/01/19 15:23:58.423339, ElapsedTime[s]: 10878.99, Temperature[degC]: 22.07866, Humidity[%]: 39.29351
TimeStamp: 2022/01/19 15:23:59.755347, ElapsedTime[s]: 10880.33, Temperature[degC]: 22.07866, Humidity[%]: 39.26451
TimeStamp: 2022/01/19 15:24:01.87123, ElapsedTime[s]: 10881.66, Temperature[degC]: 22.07866, Humidity[%]: 39.30724
TimeStamp: 2022/01/19 15:24:02.423486, ElapsedTime[s]: 10883.0, Temperature[degC]: 22.06264, Humidity[%]: 39.29198
TimeStamp: 2022/01/19 15:24:03.761183, ElapsedTime[s]: 10884.34, Temperature[degC]: 22.06264, Humidity[%]: 39.26146
TimeStamp: 2022/01/19 15:24:05.97341, ElapsedTime[s]: 10885.67, Temperature[degC]: 22.06264, Humidity[%]: 39.33318
TimeStamp: 2022/01/19 15:24:06.433465, ElapsedTime[s]: 10887.01, Temperature[degC]: 22.07866, Humidity[%]: 39.33471
TimeStamp: 2022/01/19 15:24:07.774130, ElapsedTime[s]: 10888.35, Temperature[degC]: 22.06264, Humidity[%]: 39.27825
TimeStamp: 2022/01/19 15:24:09.110545, ElapsedTime[s]: 10889.69, Temperature[degC]: 22.06264, Humidity[%]: 39.31945
TimeStamp: 2022/01/19 15:24:10.451018, ElapsedTime[s]: 10891.02, Temperature[degC]: 22.07866, Humidity[%]: 39.33471
TimeStamp: 2022/01/19 15:24:11.783915, ElapsedTime[s]: 10892.35, Temperature[degC]: 22.07866, Humidity[%]: 39.33471
TimeStamp: 2022/01/19 15:24:13.115770, ElapsedTime[s]: 10893.69, Temperature[degC]: 22.06264, Humidity[%]: 39.27825
TimeStamp: 2022/01/19 15:24:14.446763, ElapsedTime[s]: 10895.02, Temperature[degC]: 22.04929, Humidity[%]: 39.34691
TimeStamp: 2022/01/19 15:24:15.778735, ElapsedTime[s]: 10896.35, Temperature[degC]: 22.07866, Humidity[%]: 39.36523
TimeStamp: 2022/01/19 15:24:17.109994, ElapsedTime[s]: 10897.68, Temperature[degC]: 22.06264, Humidity[%]: 39.37896
TimeStamp: 2022/01/19 15:24:18.442253, ElapsedTime[s]: 10899.01, Temperature[degC]: 22.09201, Humidity[%]: 39.36675
TimeStamp: 2022/01/19 15:24:19.774002, ElapsedTime[s]: 10900.34, Temperature[degC]: 22.07866, Humidity[%]: 39.36523
TimeStamp: 2022/01/19 15:24:21.105900, ElapsedTime[s]: 10901.68, Temperature[degC]: 22.06264, Humidity[%]: 39.37896
TimeStamp: 2022/01/19 15:24:22.438171, ElapsedTime[s]: 10903.01, Temperature[degC]: 22.06264, Humidity[%]: 39.34691
TimeStamp: 2022/01/19 15:24:23.769961, ElapsedTime[s]: 10904.34, Temperature[degC]: 22.07866, Humidity[%]: 39.40795
TimeStamp: 2022/01/19 15:24:25.102638, ElapsedTime[s]: 10905.67, Temperature[degC]: 22.06264, Humidity[%]: 39.39269
TimeStamp: 2022/01/19 15:24:26.435522, ElapsedTime[s]: 10907.01, Temperature[degC]: 22.06264, Humidity[%]: 39.40643
TimeStamp: 2022/01/19 15:24:27.767935, ElapsedTime[s]: 10908.34, Temperature[degC]: 22.06264, Humidity[%]: 39.37896
TimeStamp: 2022/01/19 15:24:29.99803, ElapsedTime[s]: 10909.67, Temperature[degC]: 22.07866, Humidity[%]: 39.37896
TimeStamp: 2022/01/19 15:24:30.431412, ElapsedTime[s]: 10911.0, Temperature[degC]: 22.06264, Humidity[%]: 39.42016
TimeStamp: 2022/01/19 15:24:31.763289, ElapsedTime[s]: 10912.33, Temperature[degC]: 22.06264, Humidity[%]: 39.40643
TimeStamp: 2022/01/19 15:24:33.95779, ElapsedTime[s]: 10913.67, Temperature[degC]: 22.06264, Humidity[%]: 39.42016
TimeStamp: 2022/01/19 15:24:34.426977, ElapsedTime[s]: 10915.0, Temperature[degC]: 22.06264, Humidity[%]: 39.40643
TimeStamp: 2022/01/19 15:24:35.759634, ElapsedTime[s]: 10916.33, Temperature[degC]: 22.07866, Humidity[%]: 39.37896
TimeStamp: 2022/01/19 15:24:37.91822, ElapsedTime[s]: 10917.66, Temperature[degC]: 22.06264, Humidity[%]: 39.40643
TimeStamp: 2022/01/19 15:24:38.422773, ElapsedTime[s]: 10919.0, Temperature[degC]: 22.06264, Humidity[%]: 39.37896
TimeStamp: 2022/01/19 15:24:39.757504, ElapsedTime[s]: 10920.33, Temperature[degC]: 22.06264, Humidity[%]: 39.40643
TimeStamp: 2022/01/19 15:24:41.89658, ElapsedTime[s]: 10921.66, Temperature[degC]: 22.04929, Humidity[%]: 39.43389
TimeStamp: 2022/01/19 15:24:42.421417, ElapsedTime[s]: 10922.99, Temperature[degC]: 22.06264, Humidity[%]: 39.42016
TimeStamp: 2022/01/19 15:24:43.752631, ElapsedTime[s]: 10924.32, Temperature[degC]: 22.06264, Humidity[%]: 39.42016
TimeStamp: 2022/01/19 15:24:45.84616, ElapsedTime[s]: 10925.65, Temperature[degC]: 22.07866, Humidity[%]: 39.43847
TimeStamp: 2022/01/19 15:24:46.416432, ElapsedTime[s]: 10926.99, Temperature[degC]: 22.06264, Humidity[%]: 39.43542
TimeStamp: 2022/01/19 15:24:47.748492, ElapsedTime[s]: 10928.32, Temperature[degC]: 22.04929, Humidity[%]: 39.41711
TimeStamp: 2022/01/19 15:24:49.79832, ElapsedTime[s]: 10929.65, Temperature[degC]: 22.06264, Humidity[%]: 39.42016
TimeStamp: 2022/01/19 15:24:50.411178, ElapsedTime[s]: 10930.98, Temperature[degC]: 22.07866, Humidity[%]: 39.39269
TimeStamp: 2022/01/19 15:24:51.742762, ElapsedTime[s]: 10932.31, Temperature[degC]: 22.06264, Humidity[%]: 39.40643
TimeStamp: 2022/01/19 15:24:53.74138, ElapsedTime[s]: 10933.64, Temperature[degC]: 22.06264, Humidity[%]: 39.40643
TimeStamp: 2022/01/19 15:24:54.405513, ElapsedTime[s]: 10934.98, Temperature[degC]: 22.07866, Humidity[%]: 39.4522
TimeStamp: 2022/01/19 15:24:55.736970, ElapsedTime[s]: 10936.31, Temperature[degC]: 22.06264, Humidity[%]: 39.44915
TimeStamp: 2022/01/19 15:24:57.68818, ElapsedTime[s]: 10937.64, Temperature[degC]: 22.06264, Humidity[%]: 39.44915
TimeStamp: 2022/01/19 15:24:58.400547, ElapsedTime[s]: 10938.97, Temperature[degC]: 22.04929, Humidity[%]: 39.47662
TimeStamp: 2022/01/19 15:24:59.732398, ElapsedTime[s]: 10940.3, Temperature[degC]: 22.06264, Humidity[%]: 39.44915
TimeStamp: 2022/01/19 15:25:01.64952, ElapsedTime[s]: 10941.64, Temperature[degC]: 22.06264, Humidity[%]: 39.44915
TimeStamp: 2022/01/19 15:25:02.402499, ElapsedTime[s]: 10942.98, Temperature[degC]: 22.07866, Humidity[%]: 39.46593
TimeStamp: 2022/01/19 15:25:03.739736, ElapsedTime[s]: 10944.31, Temperature[degC]: 22.06264, Humidity[%]: 39.49035
TimeStamp: 2022/01/19 15:25:05.76595, ElapsedTime[s]: 10945.65, Temperature[degC]: 22.06264, Humidity[%]: 39.47662
TimeStamp: 2022/01/19 15:25:06.413223, ElapsedTime[s]: 10946.99, Temperature[degC]: 22.04929, Humidity[%]: 39.50408
TimeStamp: 2022/01/19 15:25:07.753577, ElapsedTime[s]: 10948.33, Temperature[degC]: 22.06264, Humidity[%]: 39.57733
TimeStamp: 2022/01/19 15:25:09.89438, ElapsedTime[s]: 10949.67, Temperature[degC]: 22.06264, Humidity[%]: 39.57733
TimeStamp: 2022/01/19 15:25:10.431416, ElapsedTime[s]: 10951.0, Temperature[degC]: 22.06264, Humidity[%]: 39.52087
TimeStamp: 2022/01/19 15:25:11.762922, ElapsedTime[s]: 10952.33, Temperature[degC]: 22.07866, Humidity[%]: 39.54986
TimeStamp: 2022/01/19 15:25:13.93388, ElapsedTime[s]: 10953.66, Temperature[degC]: 22.06264, Humidity[%]: 39.57733
TimeStamp: 2022/01/19 15:25:14.424609, ElapsedTime[s]: 10955.0, Temperature[degC]: 22.04929, Humidity[%]: 39.54833
TimeStamp: 2022/01/19 15:25:15.756492, ElapsedTime[s]: 10956.33, Temperature[degC]: 22.06264, Humidity[%]: 39.57733
TimeStamp: 2022/01/19 15:25:17.87784, ElapsedTime[s]: 10957.66, Temperature[degC]: 22.06264, Humidity[%]: 39.60785
TimeStamp: 2022/01/19 15:25:18.418381, ElapsedTime[s]: 10958.99, Temperature[degC]: 22.06264, Humidity[%]: 39.66278
TimeStamp: 2022/01/19 15:25:19.751282, ElapsedTime[s]: 10960.32, Temperature[degC]: 22.04929, Humidity[%]: 39.5758
TimeStamp: 2022/01/19 15:25:21.83166, ElapsedTime[s]: 10961.65, Temperature[degC]: 22.04929, Humidity[%]: 39.58954
TimeStamp: 2022/01/19 15:25:22.414782, ElapsedTime[s]: 10962.98, Temperature[degC]: 22.06264, Humidity[%]: 39.53613
TimeStamp: 2022/01/19 15:25:23.745972, ElapsedTime[s]: 10964.32, Temperature[degC]: 22.03593, Humidity[%]: 39.57275
TimeStamp: 2022/01/19 15:25:25.77528, ElapsedTime[s]: 10965.65, Temperature[degC]: 22.04929, Humidity[%]: 39.56207
TimeStamp: 2022/01/19 15:25:26.407374, ElapsedTime[s]: 10966.98, Temperature[degC]: 22.06264, Humidity[%]: 39.54986
TimeStamp: 2022/01/19 15:25:27.741709, ElapsedTime[s]: 10968.31, Temperature[degC]: 22.06264, Humidity[%]: 39.63531
TimeStamp: 2022/01/19 15:25:29.72521, ElapsedTime[s]: 10969.64, Temperature[degC]: 22.04929, Humidity[%]: 39.6048
TimeStamp: 2022/01/19 15:25:30.403577, ElapsedTime[s]: 10970.97, Temperature[degC]: 22.03593, Humidity[%]: 39.63226
TimeStamp: 2022/01/19 15:25:31.735085, ElapsedTime[s]: 10972.31, Temperature[degC]: 22.04929, Humidity[%]: 39.6048
TimeStamp: 2022/01/19 15:25:33.67240, ElapsedTime[s]: 10973.64, Temperature[degC]: 22.03593, Humidity[%]: 39.61853
TimeStamp: 2022/01/19 15:25:34.397831, ElapsedTime[s]: 10974.97, Temperature[degC]: 22.07866, Humidity[%]: 39.58038
TimeStamp: 2022/01/19 15:25:35.730435, ElapsedTime[s]: 10976.3, Temperature[degC]: 22.06264, Humidity[%]: 39.63531
TimeStamp: 2022/01/19 15:25:37.62383, ElapsedTime[s]: 10977.63, Temperature[degC]: 22.06264, Humidity[%]: 39.57733
TimeStamp: 2022/01/19 15:25:38.393378, ElapsedTime[s]: 10978.96, Temperature[degC]: 22.06264, Humidity[%]: 39.57733
TimeStamp: 2022/01/19 15:25:39.725411, ElapsedTime[s]: 10980.3, Temperature[degC]: 22.03593, Humidity[%]: 39.61853
TimeStamp: 2022/01/19 15:25:41.60320, ElapsedTime[s]: 10981.63, Temperature[degC]: 22.04929, Humidity[%]: 39.64905
TimeStamp: 2022/01/19 15:25:42.391183, ElapsedTime[s]: 10982.96, Temperature[degC]: 22.03593, Humidity[%]: 39.58954
TimeStamp: 2022/01/19 15:25:43.723403, ElapsedTime[s]: 10984.29, Temperature[degC]: 22.03593, Humidity[%]: 39.63226
TimeStamp: 2022/01/19 15:25:45.55293, ElapsedTime[s]: 10985.63, Temperature[degC]: 22.03593, Humidity[%]: 39.69024
TimeStamp: 2022/01/19 15:25:46.386780, ElapsedTime[s]: 10986.96, Temperature[degC]: 22.04929, Humidity[%]: 39.69177
TimeStamp: 2022/01/19 15:25:47.719681, ElapsedTime[s]: 10988.29, Temperature[degC]: 22.06264, Humidity[%]: 39.70856
TimeStamp: 2022/01/19 15:25:49.50862, ElapsedTime[s]: 10989.62, Temperature[degC]: 22.04929, Humidity[%]: 39.7055
TimeStamp: 2022/01/19 15:25:50.383188, ElapsedTime[s]: 10990.95, Temperature[degC]: 22.03593, Humidity[%]: 39.70398
TimeStamp: 2022/01/19 15:25:51.716650, ElapsedTime[s]: 10992.29, Temperature[degC]: 22.04929, Humidity[%]: 39.7055
TimeStamp: 2022/01/19 15:25:53.48165, ElapsedTime[s]: 10993.62, Temperature[degC]: 22.02258, Humidity[%]: 39.71771
TimeStamp: 2022/01/19 15:25:54.379485, ElapsedTime[s]: 10994.95, Temperature[degC]: 22.03593, Humidity[%]: 39.71771
TimeStamp: 2022/01/19 15:25:55.711641, ElapsedTime[s]: 10996.28, Temperature[degC]: 22.04929, Humidity[%]: 39.7055
TimeStamp: 2022/01/19 15:25:57.42893, ElapsedTime[s]: 10997.61, Temperature[degC]: 22.06264, Humidity[%]: 39.74975
TimeStamp: 2022/01/19 15:25:58.376219, ElapsedTime[s]: 10998.95, Temperature[degC]: 22.03593, Humidity[%]: 39.73144
TimeStamp: 2022/01/19 15:25:59.709169, ElapsedTime[s]: 11000.28, Temperature[degC]: 22.04929, Humidity[%]: 39.77722
TimeStamp: 2022/01/19 15:26:01.40990, ElapsedTime[s]: 11001.62, Temperature[degC]: 22.04929, Humidity[%]: 39.77722
TimeStamp: 2022/01/19 15:26:02.378578, ElapsedTime[s]: 11002.95, Temperature[degC]: 22.03593, Humidity[%]: 39.80469
TimeStamp: 2022/01/19 15:26:03.716365, ElapsedTime[s]: 11004.29, Temperature[degC]: 22.04929, Humidity[%]: 39.79095
TimeStamp: 2022/01/19 15:26:05.53575, ElapsedTime[s]: 11005.63, Temperature[degC]: 22.06264, Humidity[%]: 39.74975
TimeStamp: 2022/01/19 15:26:06.389892, ElapsedTime[s]: 11006.97, Temperature[degC]: 22.03593, Humidity[%]: 39.76349
TimeStamp: 2022/01/19 15:26:07.731930, ElapsedTime[s]: 11008.31, Temperature[degC]: 22.03593, Humidity[%]: 39.77722
TimeStamp: 2022/01/19 15:26:09.68272, ElapsedTime[s]: 11009.65, Temperature[degC]: 22.03593, Humidity[%]: 39.77722
TimeStamp: 2022/01/19 15:26:10.406808, ElapsedTime[s]: 11010.98, Temperature[degC]: 22.04929, Humidity[%]: 39.77722
TimeStamp: 2022/01/19 15:26:11.740847, ElapsedTime[s]: 11012.31, Temperature[degC]: 22.02258, Humidity[%]: 39.7879
TimeStamp: 2022/01/19 15:26:13.72042, ElapsedTime[s]: 11013.64, Temperature[degC]: 22.03593, Humidity[%]: 39.73144
TimeStamp: 2022/01/19 15:26:14.402721, ElapsedTime[s]: 11014.97, Temperature[degC]: 22.02258, Humidity[%]: 39.73144
TimeStamp: 2022/01/19 15:26:15.733010, ElapsedTime[s]: 11016.3, Temperature[degC]: 22.03593, Humidity[%]: 39.73144
TimeStamp: 2022/01/19 15:26:17.65222, ElapsedTime[s]: 11017.63, Temperature[degC]: 22.03593, Humidity[%]: 39.71771
TimeStamp: 2022/01/19 15:26:18.395046, ElapsedTime[s]: 11018.97, Temperature[degC]: 22.04929, Humidity[%]: 39.73297
TimeStamp: 2022/01/19 15:26:19.727525, ElapsedTime[s]: 11020.3, Temperature[degC]: 22.04929, Humidity[%]: 39.7467
TimeStamp: 2022/01/19 15:26:21.57686, ElapsedTime[s]: 11021.63, Temperature[degC]: 22.00656, Humidity[%]: 39.78638
TimeStamp: 2022/01/19 15:26:22.390005, ElapsedTime[s]: 11022.96, Temperature[degC]: 22.03593, Humidity[%]: 39.74518
TimeStamp: 2022/01/19 15:26:23.721632, ElapsedTime[s]: 11024.29, Temperature[degC]: 22.03593, Humidity[%]: 39.73144
TimeStamp: 2022/01/19 15:26:25.53564, ElapsedTime[s]: 11025.62, Temperature[degC]: 22.03593, Humidity[%]: 39.79095
TimeStamp: 2022/01/19 15:26:26.384002, ElapsedTime[s]: 11026.95, Temperature[degC]: 22.03593, Humidity[%]: 39.74518
TimeStamp: 2022/01/19 15:26:27.716630, ElapsedTime[s]: 11028.29, Temperature[degC]: 22.03593, Humidity[%]: 39.73144
TimeStamp: 2022/01/19 15:26:29.50086, ElapsedTime[s]: 11029.62, Temperature[degC]: 22.04929, Humidity[%]: 39.77722
TimeStamp: 2022/01/19 15:26:30.381544, ElapsedTime[s]: 11030.95, Temperature[degC]: 22.02258, Humidity[%]: 39.74518
TimeStamp: 2022/01/19 15:26:31.712900, ElapsedTime[s]: 11032.28, Temperature[degC]: 22.03593, Humidity[%]: 39.77722
TimeStamp: 2022/01/19 15:26:33.44142, ElapsedTime[s]: 11033.61, Temperature[degC]: 22.03593, Humidity[%]: 39.79095
TimeStamp: 2022/01/19 15:26:34.373562, ElapsedTime[s]: 11034.94, Temperature[degC]: 22.00656, Humidity[%]: 39.80011
TimeStamp: 2022/01/19 15:26:35.706340, ElapsedTime[s]: 11036.28, Temperature[degC]: 22.04929, Humidity[%]: 39.79095
TimeStamp: 2022/01/19 15:26:37.37806, ElapsedTime[s]: 11037.61, Temperature[degC]: 22.04929, Humidity[%]: 39.76349
TimeStamp: 2022/01/19 15:26:38.369319, ElapsedTime[s]: 11038.94, Temperature[degC]: 22.04929, Humidity[%]: 39.79095
TimeStamp: 2022/01/19 15:26:39.700910, ElapsedTime[s]: 11040.27, Temperature[degC]: 22.02258, Humidity[%]: 39.81537
TimeStamp: 2022/01/19 15:26:41.34394, ElapsedTime[s]: 11041.6, Temperature[degC]: 22.03593, Humidity[%]: 39.77722
TimeStamp: 2022/01/19 15:26:42.364246, ElapsedTime[s]: 11042.93, Temperature[degC]: 22.02258, Humidity[%]: 39.77417
TimeStamp: 2022/01/19 15:26:43.695344, ElapsedTime[s]: 11044.27, Temperature[degC]: 22.03593, Humidity[%]: 39.81842
TimeStamp: 2022/01/19 15:26:45.28750, ElapsedTime[s]: 11045.6, Temperature[degC]: 22.03593, Humidity[%]: 39.84741
TimeStamp: 2022/01/19 15:26:46.361765, ElapsedTime[s]: 11046.93, Temperature[degC]: 22.04929, Humidity[%]: 39.86419
TimeStamp: 2022/01/19 15:26:47.694783, ElapsedTime[s]: 11048.26, Temperature[degC]: 22.02258, Humidity[%]: 39.80163
TimeStamp: 2022/01/19 15:26:49.26089, ElapsedTime[s]: 11049.6, Temperature[degC]: 22.03593, Humidity[%]: 39.83215
TimeStamp: 2022/01/19 15:26:50.359561, ElapsedTime[s]: 11050.93, Temperature[degC]: 22.00656, Humidity[%]: 39.77264
TimeStamp: 2022/01/19 15:26:51.691120, ElapsedTime[s]: 11052.26, Temperature[degC]: 22.04929, Humidity[%]: 39.80469
TimeStamp: 2022/01/19 15:26:53.23660, ElapsedTime[s]: 11053.59, Temperature[degC]: 22.03593, Humidity[%]: 39.81842
TimeStamp: 2022/01/19 15:26:54.355329, ElapsedTime[s]: 11054.93, Temperature[degC]: 22.02258, Humidity[%]: 39.84588
TimeStamp: 2022/01/19 15:26:55.688324, ElapsedTime[s]: 11056.26, Temperature[degC]: 22.02258, Humidity[%]: 39.84588
TimeStamp: 2022/01/19 15:26:57.20797, ElapsedTime[s]: 11057.59, Temperature[degC]: 22.03593, Humidity[%]: 39.83215
TimeStamp: 2022/01/19 15:26:58.352514, ElapsedTime[s]: 11058.93, Temperature[degC]: 22.02258, Humidity[%]: 39.85962
TimeStamp: 2022/01/19 15:26:59.687001, ElapsedTime[s]: 11060.26, Temperature[degC]: 22.02258, Humidity[%]: 39.85962
TimeStamp: 2022/01/19 15:27:01.20084, ElapsedTime[s]: 11061.6, Temperature[degC]: 22.02258, Humidity[%]: 39.8291
TimeStamp: 2022/01/19 15:27:02.356669, ElapsedTime[s]: 11062.93, Temperature[degC]: 22.02258, Humidity[%]: 39.81537
TimeStamp: 2022/01/19 15:27:03.693841, ElapsedTime[s]: 11064.27, Temperature[degC]: 22.02258, Humidity[%]: 39.81537
TimeStamp: 2022/01/19 15:27:05.30168, ElapsedTime[s]: 11065.6, Temperature[degC]: 22.02258, Humidity[%]: 39.87488
TimeStamp: 2022/01/19 15:27:06.366470, ElapsedTime[s]: 11066.94, Temperature[degC]: 22.06264, Humidity[%]: 39.83368
TimeStamp: 2022/01/19 15:27:07.707569, ElapsedTime[s]: 11068.28, Temperature[degC]: 22.02258, Humidity[%]: 39.84588
TimeStamp: 2022/01/19 15:27:09.44535, ElapsedTime[s]: 11069.62, Temperature[degC]: 22.02258, Humidity[%]: 39.80163
TimeStamp: 2022/01/19 15:27:10.384330, ElapsedTime[s]: 11070.95, Temperature[degC]: 22.00656, Humidity[%]: 39.8291
TimeStamp: 2022/01/19 15:27:11.716757, ElapsedTime[s]: 11072.29, Temperature[degC]: 22.03593, Humidity[%]: 39.80469
TimeStamp: 2022/01/19 15:27:13.47994, ElapsedTime[s]: 11073.62, Temperature[degC]: 22.02258, Humidity[%]: 39.8291
TimeStamp: 2022/01/19 15:27:14.378944, ElapsedTime[s]: 11074.95, Temperature[degC]: 22.00656, Humidity[%]: 39.77264
TimeStamp: 2022/01/19 15:27:15.710191, ElapsedTime[s]: 11076.28, Temperature[degC]: 22.02258, Humidity[%]: 39.81537
TimeStamp: 2022/01/19 15:27:17.43521, ElapsedTime[s]: 11077.61, Temperature[degC]: 22.02258, Humidity[%]: 39.7879
