TimeStamp: 2022/01/18 18:05:36.168, ElapsedTime[s]: 51.81901, Temperature[degC]: 20.96514, Humidity[%]: 54.61814
TimeStamp: 2022/01/18 18:43:08.452585, ElapsedTime[s]: 2304.268, Temperature[degC]: 20.35897, Humidity[%]: 47.78821
TimeStamp: 2022/01/18 18:43:09.791006, ElapsedTime[s]: 2305.61, Temperature[degC]: 20.37232, Humidity[%]: 47.83093
TimeStamp: 2022/01/18 18:43:11.132166, ElapsedTime[s]: 2306.942, Temperature[degC]: 20.35897, Humidity[%]: 47.78821
TimeStamp: 2022/01/18 18:43:12.464505, ElapsedTime[s]: 2308.275, Temperature[degC]: 20.37232, Humidity[%]: 47.78973
TimeStamp: 2022/01/18 18:43:13.796680, ElapsedTime[s]: 2309.607, Temperature[degC]: 20.35897, Humidity[%]: 47.776
TimeStamp: 2022/01/18 18:43:15.129145, ElapsedTime[s]: 2310.939, Temperature[degC]: 20.35897, Humidity[%]: 47.80346
TimeStamp: 2022/01/18 18:43:16.461266, ElapsedTime[s]: 2312.273, Temperature[degC]: 20.34562, Humidity[%]: 47.80194
TimeStamp: 2022/01/18 18:43:17.794954, ElapsedTime[s]: 2313.606, Temperature[degC]: 20.33227, Humidity[%]: 47.82483
TimeStamp: 2022/01/18 18:43:19.127241, ElapsedTime[s]: 2314.938, Temperature[degC]: 20.34562, Humidity[%]: 47.82635
TimeStamp: 2022/01/18 18:43:20.459236, ElapsedTime[s]: 2316.27, Temperature[degC]: 20.35897, Humidity[%]: 47.8294
TimeStamp: 2022/01/18 18:43:21.793183, ElapsedTime[s]: 2317.603, Temperature[degC]: 20.34562, Humidity[%]: 47.86602
TimeStamp: 2022/01/18 18:43:23.126593, ElapsedTime[s]: 2318.937, Temperature[degC]: 20.37232, Humidity[%]: 47.86755
TimeStamp: 2022/01/18 18:43:24.459176, ElapsedTime[s]: 2320.273, Temperature[degC]: 20.37232, Humidity[%]: 47.80346
TimeStamp: 2022/01/18 18:43:25.793829, ElapsedTime[s]: 2321.604, Temperature[degC]: 20.37232, Humidity[%]: 47.83093
TimeStamp: 2022/01/18 18:43:27.125564, ElapsedTime[s]: 2322.936, Temperature[degC]: 20.35897, Humidity[%]: 47.81567
TimeStamp: 2022/01/18 18:43:28.457552, ElapsedTime[s]: 2324.268, Temperature[degC]: 20.37232, Humidity[%]: 47.89502
TimeStamp: 2022/01/18 18:43:29.789049, ElapsedTime[s]: 2325.6, Temperature[degC]: 20.35897, Humidity[%]: 47.85382
TimeStamp: 2022/01/18 18:43:31.122238, ElapsedTime[s]: 2326.932, Temperature[degC]: 20.35897, Humidity[%]: 47.86755
TimeStamp: 2022/01/18 18:43:32.454505, ElapsedTime[s]: 2328.265, Temperature[degC]: 20.34562, Humidity[%]: 47.84009
TimeStamp: 2022/01/18 18:43:33.786538, ElapsedTime[s]: 2329.597, Temperature[degC]: 20.35897, Humidity[%]: 47.84009
TimeStamp: 2022/01/18 18:43:35.120002, ElapsedTime[s]: 2330.931, Temperature[degC]: 20.35897, Humidity[%]: 47.81567
TimeStamp: 2022/01/18 18:43:36.452659, ElapsedTime[s]: 2332.263, Temperature[degC]: 20.34562, Humidity[%]: 47.85229
TimeStamp: 2022/01/18 18:43:37.784847, ElapsedTime[s]: 2333.596, Temperature[degC]: 20.34562, Humidity[%]: 47.86602
TimeStamp: 2022/01/18 18:43:39.118148, ElapsedTime[s]: 2334.928, Temperature[degC]: 20.35897, Humidity[%]: 47.86755
TimeStamp: 2022/01/18 18:43:40.451563, ElapsedTime[s]: 2336.262, Temperature[degC]: 20.37232, Humidity[%]: 47.88434
TimeStamp: 2022/01/18 18:43:41.784482, ElapsedTime[s]: 2337.595, Temperature[degC]: 20.35897, Humidity[%]: 47.85382
TimeStamp: 2022/01/18 18:43:43.116483, ElapsedTime[s]: 2338.927, Temperature[degC]: 20.35897, Humidity[%]: 47.84009
TimeStamp: 2022/01/18 18:43:44.449984, ElapsedTime[s]: 2340.26, Temperature[degC]: 20.33227, Humidity[%]: 47.83856
TimeStamp: 2022/01/18 18:43:45.782557, ElapsedTime[s]: 2341.594, Temperature[degC]: 20.37232, Humidity[%]: 47.80346
TimeStamp: 2022/01/18 18:43:47.115159, ElapsedTime[s]: 2342.925, Temperature[degC]: 20.34562, Humidity[%]: 47.85229
TimeStamp: 2022/01/18 18:43:48.446279, ElapsedTime[s]: 2344.257, Temperature[degC]: 20.38834, Humidity[%]: 47.8706
TimeStamp: 2022/01/18 18:43:49.779814, ElapsedTime[s]: 2345.59, Temperature[degC]: 20.37232, Humidity[%]: 47.86755
TimeStamp: 2022/01/18 18:43:51.111630, ElapsedTime[s]: 2346.923, Temperature[degC]: 20.37232, Humidity[%]: 47.8172
TimeStamp: 2022/01/18 18:43:52.443752, ElapsedTime[s]: 2348.254, Temperature[degC]: 20.34562, Humidity[%]: 47.81262
TimeStamp: 2022/01/18 18:43:53.775215, ElapsedTime[s]: 2349.586, Temperature[degC]: 20.35897, Humidity[%]: 47.80346
TimeStamp: 2022/01/18 18:43:55.107430, ElapsedTime[s]: 2350.92, Temperature[degC]: 20.35897, Humidity[%]: 47.84009
TimeStamp: 2022/01/18 18:43:56.441851, ElapsedTime[s]: 2352.253, Temperature[degC]: 20.35897, Humidity[%]: 47.81567
TimeStamp: 2022/01/18 18:43:57.774414, ElapsedTime[s]: 2353.585, Temperature[degC]: 20.33227, Humidity[%]: 47.84924
TimeStamp: 2022/01/18 18:43:59.105248, ElapsedTime[s]: 2354.916, Temperature[degC]: 20.35897, Humidity[%]: 47.81567
TimeStamp: 2022/01/18 18:44:00.438238, ElapsedTime[s]: 2356.249, Temperature[degC]: 20.35897, Humidity[%]: 47.776
TimeStamp: 2022/01/18 18:44:01.770398, ElapsedTime[s]: 2357.588, Temperature[degC]: 20.34562, Humidity[%]: 47.82635
TimeStamp: 2022/01/18 18:44:03.109618, ElapsedTime[s]: 2358.925, Temperature[degC]: 20.34562, Humidity[%]: 47.84009
TimeStamp: 2022/01/18 18:44:04.447429, ElapsedTime[s]: 2360.263, Temperature[degC]: 20.35897, Humidity[%]: 47.85382
TimeStamp: 2022/01/18 18:44:05.784467, ElapsedTime[s]: 2361.6, Temperature[degC]: 20.35897, Humidity[%]: 47.84009
TimeStamp: 2022/01/18 18:44:07.122639, ElapsedTime[s]: 2362.938, Temperature[degC]: 20.35897, Humidity[%]: 47.8294
TimeStamp: 2022/01/18 18:44:08.460203, ElapsedTime[s]: 2364.276, Temperature[degC]: 20.34562, Humidity[%]: 47.78515
TimeStamp: 2022/01/18 18:44:09.798163, ElapsedTime[s]: 2365.617, Temperature[degC]: 20.33227, Humidity[%]: 47.79889
TimeStamp: 2022/01/18 18:44:11.139298, ElapsedTime[s]: 2366.95, Temperature[degC]: 20.37232, Humidity[%]: 47.80346
TimeStamp: 2022/01/18 18:44:12.472133, ElapsedTime[s]: 2368.282, Temperature[degC]: 20.34562, Humidity[%]: 47.81262
TimeStamp: 2022/01/18 18:44:13.806056, ElapsedTime[s]: 2369.617, Temperature[degC]: 20.37232, Humidity[%]: 47.776
TimeStamp: 2022/01/18 18:44:15.138638, ElapsedTime[s]: 2370.949, Temperature[degC]: 20.37232, Humidity[%]: 47.80346
TimeStamp: 2022/01/18 18:44:16.471538, ElapsedTime[s]: 2372.282, Temperature[degC]: 20.35897, Humidity[%]: 47.80346
TimeStamp: 2022/01/18 18:44:17.803944, ElapsedTime[s]: 2373.614, Temperature[degC]: 20.35897, Humidity[%]: 47.81567
TimeStamp: 2022/01/18 18:44:19.136464, ElapsedTime[s]: 2374.948, Temperature[degC]: 20.35897, Humidity[%]: 47.81567
TimeStamp: 2022/01/18 18:44:20.469648, ElapsedTime[s]: 2376.28, Temperature[degC]: 20.34562, Humidity[%]: 47.77447
TimeStamp: 2022/01/18 18:44:21.802278, ElapsedTime[s]: 2377.613, Temperature[degC]: 20.37232, Humidity[%]: 47.8172
TimeStamp: 2022/01/18 18:44:23.133789, ElapsedTime[s]: 2378.944, Temperature[degC]: 20.33227, Humidity[%]: 47.79889
TimeStamp: 2022/01/18 18:44:24.466059, ElapsedTime[s]: 2380.277, Temperature[degC]: 20.35897, Humidity[%]: 47.81567
TimeStamp: 2022/01/18 18:44:25.798937, ElapsedTime[s]: 2381.612, Temperature[degC]: 20.35897, Humidity[%]: 47.80346
TimeStamp: 2022/01/18 18:44:27.133545, ElapsedTime[s]: 2382.944, Temperature[degC]: 20.35897, Humidity[%]: 47.78821
TimeStamp: 2022/01/18 18:44:28.465857, ElapsedTime[s]: 2384.276, Temperature[degC]: 20.35897, Humidity[%]: 47.76227
TimeStamp: 2022/01/18 18:44:29.797654, ElapsedTime[s]: 2385.608, Temperature[degC]: 20.34562, Humidity[%]: 47.80194
TimeStamp: 2022/01/18 18:44:31.129815, ElapsedTime[s]: 2386.94, Temperature[degC]: 20.35897, Humidity[%]: 47.776
TimeStamp: 2022/01/18 18:44:32.460894, ElapsedTime[s]: 2388.273, Temperature[degC]: 20.35897, Humidity[%]: 47.78821
TimeStamp: 2022/01/18 18:44:33.795182, ElapsedTime[s]: 2389.605, Temperature[degC]: 20.35897, Humidity[%]: 47.80346
TimeStamp: 2022/01/18 18:44:35.127214, ElapsedTime[s]: 2390.938, Temperature[degC]: 20.34562, Humidity[%]: 47.80194
TimeStamp: 2022/01/18 18:44:36.458975, ElapsedTime[s]: 2392.269, Temperature[degC]: 20.35897, Humidity[%]: 47.776
TimeStamp: 2022/01/18 18:44:37.790860, ElapsedTime[s]: 2393.602, Temperature[degC]: 20.35897, Humidity[%]: 47.80346
TimeStamp: 2022/01/18 18:44:39.124294, ElapsedTime[s]: 2394.935, Temperature[degC]: 20.33227, Humidity[%]: 47.82483
TimeStamp: 2022/01/18 18:44:40.455875, ElapsedTime[s]: 2396.267, Temperature[degC]: 20.35897, Humidity[%]: 47.8294
TimeStamp: 2022/01/18 18:44:41.789243, ElapsedTime[s]: 2397.599, Temperature[degC]: 20.34562, Humidity[%]: 47.85229
TimeStamp: 2022/01/18 18:44:43.120958, ElapsedTime[s]: 2398.932, Temperature[degC]: 20.34562, Humidity[%]: 47.80194
TimeStamp: 2022/01/18 18:44:44.456754, ElapsedTime[s]: 2400.267, Temperature[degC]: 20.34562, Humidity[%]: 47.77447
TimeStamp: 2022/01/18 18:44:45.787699, ElapsedTime[s]: 2401.599, Temperature[degC]: 20.35897, Humidity[%]: 47.84009
TimeStamp: 2022/01/18 18:44:47.121161, ElapsedTime[s]: 2402.931, Temperature[degC]: 20.34562, Humidity[%]: 47.80194
TimeStamp: 2022/01/18 18:44:48.451864, ElapsedTime[s]: 2404.263, Temperature[degC]: 20.34562, Humidity[%]: 47.81262
TimeStamp: 2022/01/18 18:44:49.785372, ElapsedTime[s]: 2405.596, Temperature[degC]: 20.35897, Humidity[%]: 47.78821
TimeStamp: 2022/01/18 18:44:51.117500, ElapsedTime[s]: 2406.928, Temperature[degC]: 20.34562, Humidity[%]: 47.81262
TimeStamp: 2022/01/18 18:44:52.449990, ElapsedTime[s]: 2408.26, Temperature[degC]: 20.34562, Humidity[%]: 47.82635
TimeStamp: 2022/01/18 18:44:53.782265, ElapsedTime[s]: 2409.593, Temperature[degC]: 20.35897, Humidity[%]: 47.78821
TimeStamp: 2022/01/18 18:44:55.115409, ElapsedTime[s]: 2410.926, Temperature[degC]: 20.34562, Humidity[%]: 47.80194
TimeStamp: 2022/01/18 18:44:56.447067, ElapsedTime[s]: 2412.258, Temperature[degC]: 20.37232, Humidity[%]: 47.78973
TimeStamp: 2022/01/18 18:44:57.778480, ElapsedTime[s]: 2413.589, Temperature[degC]: 20.34562, Humidity[%]: 47.80194
TimeStamp: 2022/01/18 18:44:59.110306, ElapsedTime[s]: 2414.922, Temperature[degC]: 20.35897, Humidity[%]: 47.81567
TimeStamp: 2022/01/18 18:45:00.443891, ElapsedTime[s]: 2416.255, Temperature[degC]: 20.34562, Humidity[%]: 47.81262
TimeStamp: 2022/01/18 18:45:01.777288, ElapsedTime[s]: 2417.595, Temperature[degC]: 20.35897, Humidity[%]: 47.81567
TimeStamp: 2022/01/18 18:45:03.116068, ElapsedTime[s]: 2418.932, Temperature[degC]: 20.34562, Humidity[%]: 47.80194
TimeStamp: 2022/01/18 18:45:04.453779, ElapsedTime[s]: 2420.269, Temperature[degC]: 20.34562, Humidity[%]: 47.77447
TimeStamp: 2022/01/18 18:45:05.789488, ElapsedTime[s]: 2421.605, Temperature[degC]: 20.34562, Humidity[%]: 47.86602
TimeStamp: 2022/01/18 18:45:07.128774, ElapsedTime[s]: 2422.944, Temperature[degC]: 20.34562, Humidity[%]: 47.78515
TimeStamp: 2022/01/18 18:45:08.465026, ElapsedTime[s]: 2424.281, Temperature[degC]: 20.35897, Humidity[%]: 47.78821
TimeStamp: 2022/01/18 18:45:09.803203, ElapsedTime[s]: 2425.622, Temperature[degC]: 20.35897, Humidity[%]: 47.8294
TimeStamp: 2022/01/18 18:45:11.145055, ElapsedTime[s]: 2426.956, Temperature[degC]: 20.34562, Humidity[%]: 47.82635
TimeStamp: 2022/01/18 18:45:12.477602, ElapsedTime[s]: 2428.288, Temperature[degC]: 20.37232, Humidity[%]: 47.78973
TimeStamp: 2022/01/18 18:45:13.808492, ElapsedTime[s]: 2429.619, Temperature[degC]: 20.35897, Humidity[%]: 47.8294
TimeStamp: 2022/01/18 18:45:15.141839, ElapsedTime[s]: 2430.953, Temperature[degC]: 20.34562, Humidity[%]: 47.80194
TimeStamp: 2022/01/18 18:45:16.474831, ElapsedTime[s]: 2432.285, Temperature[degC]: 20.34562, Humidity[%]: 47.82635
TimeStamp: 2022/01/18 18:45:17.807242, ElapsedTime[s]: 2433.618, Temperature[degC]: 20.35897, Humidity[%]: 47.81567
TimeStamp: 2022/01/18 18:45:19.139645, ElapsedTime[s]: 2434.95, Temperature[degC]: 20.33227, Humidity[%]: 47.82483
TimeStamp: 2022/01/18 18:45:20.472049, ElapsedTime[s]: 2436.283, Temperature[degC]: 20.35897, Humidity[%]: 47.81567
TimeStamp: 2022/01/18 18:45:21.804925, ElapsedTime[s]: 2437.615, Temperature[degC]: 20.38834, Humidity[%]: 47.8706
TimeStamp: 2022/01/18 18:45:23.138236, ElapsedTime[s]: 2438.949, Temperature[degC]: 20.34562, Humidity[%]: 47.81262
TimeStamp: 2022/01/18 18:45:24.471026, ElapsedTime[s]: 2440.281, Temperature[degC]: 20.34562, Humidity[%]: 47.84009
TimeStamp: 2022/01/18 18:45:25.802936, ElapsedTime[s]: 2441.614, Temperature[degC]: 20.35897, Humidity[%]: 47.81567
TimeStamp: 2022/01/18 18:45:27.135977, ElapsedTime[s]: 2442.947, Temperature[degC]: 20.35897, Humidity[%]: 47.8294
TimeStamp: 2022/01/18 18:45:28.468455, ElapsedTime[s]: 2444.279, Temperature[degC]: 20.35897, Humidity[%]: 47.84009
TimeStamp: 2022/01/18 18:45:29.801680, ElapsedTime[s]: 2445.612, Temperature[degC]: 20.35897, Humidity[%]: 47.81567
TimeStamp: 2022/01/18 18:45:31.134659, ElapsedTime[s]: 2446.946, Temperature[degC]: 20.35897, Humidity[%]: 47.8294
TimeStamp: 2022/01/18 18:45:32.467304, ElapsedTime[s]: 2448.278, Temperature[degC]: 20.35897, Humidity[%]: 47.84009
TimeStamp: 2022/01/18 18:45:33.799314, ElapsedTime[s]: 2449.61, Temperature[degC]: 20.34562, Humidity[%]: 47.81262
TimeStamp: 2022/01/18 18:45:35.131860, ElapsedTime[s]: 2450.942, Temperature[degC]: 20.33227, Humidity[%]: 47.81262
TimeStamp: 2022/01/18 18:45:36.464011, ElapsedTime[s]: 2452.275, Temperature[degC]: 20.37232, Humidity[%]: 47.84314
TimeStamp: 2022/01/18 18:45:37.796381, ElapsedTime[s]: 2453.607, Temperature[degC]: 20.37232, Humidity[%]: 47.86755
TimeStamp: 2022/01/18 18:45:39.128416, ElapsedTime[s]: 2454.939, Temperature[degC]: 20.35897, Humidity[%]: 47.81567
TimeStamp: 2022/01/18 18:45:40.461248, ElapsedTime[s]: 2456.273, Temperature[degC]: 20.33227, Humidity[%]: 47.84924
TimeStamp: 2022/01/18 18:45:41.794294, ElapsedTime[s]: 2457.605, Temperature[degC]: 20.37232, Humidity[%]: 47.84314
TimeStamp: 2022/01/18 18:45:43.126581, ElapsedTime[s]: 2458.937, Temperature[degC]: 20.33227, Humidity[%]: 47.86297
TimeStamp: 2022/01/18 18:45:44.458532, ElapsedTime[s]: 2460.272, Temperature[degC]: 20.37232, Humidity[%]: 47.88434
TimeStamp: 2022/01/18 18:45:45.794150, ElapsedTime[s]: 2461.604, Temperature[degC]: 20.34562, Humidity[%]: 47.81262
TimeStamp: 2022/01/18 18:45:47.125712, ElapsedTime[s]: 2462.936, Temperature[degC]: 20.35897, Humidity[%]: 47.85382
TimeStamp: 2022/01/18 18:45:48.457536, ElapsedTime[s]: 2464.268, Temperature[degC]: 20.37232, Humidity[%]: 47.85687
TimeStamp: 2022/01/18 18:45:49.789030, ElapsedTime[s]: 2465.6, Temperature[degC]: 20.35897, Humidity[%]: 47.86755
TimeStamp: 2022/01/18 18:45:51.123307, ElapsedTime[s]: 2466.933, Temperature[degC]: 20.34562, Humidity[%]: 47.89349
TimeStamp: 2022/01/18 18:45:52.454934, ElapsedTime[s]: 2468.266, Temperature[degC]: 20.34562, Humidity[%]: 47.86602
TimeStamp: 2022/01/18 18:45:53.788235, ElapsedTime[s]: 2469.599, Temperature[degC]: 20.37232, Humidity[%]: 47.85687
TimeStamp: 2022/01/18 18:45:55.119867, ElapsedTime[s]: 2470.931, Temperature[degC]: 20.34562, Humidity[%]: 47.85229
TimeStamp: 2022/01/18 18:45:56.452487, ElapsedTime[s]: 2472.263, Temperature[degC]: 20.37232, Humidity[%]: 47.86755
TimeStamp: 2022/01/18 18:45:57.784356, ElapsedTime[s]: 2473.595, Temperature[degC]: 20.34562, Humidity[%]: 47.87976
TimeStamp: 2022/01/18 18:45:59.117766, ElapsedTime[s]: 2474.928, Temperature[degC]: 20.34562, Humidity[%]: 47.81262
TimeStamp: 2022/01/18 18:46:00.449215, ElapsedTime[s]: 2476.261, Temperature[degC]: 20.35897, Humidity[%]: 47.86755
TimeStamp: 2022/01/18 18:46:01.783147, ElapsedTime[s]: 2477.6, Temperature[degC]: 20.35897, Humidity[%]: 47.86755
TimeStamp: 2022/01/18 18:46:03.122047, ElapsedTime[s]: 2478.938, Temperature[degC]: 20.35897, Humidity[%]: 47.85382
TimeStamp: 2022/01/18 18:46:04.458994, ElapsedTime[s]: 2480.275, Temperature[degC]: 20.35897, Humidity[%]: 47.84009
TimeStamp: 2022/01/18 18:46:05.797646, ElapsedTime[s]: 2481.613, Temperature[degC]: 20.35897, Humidity[%]: 47.89502
TimeStamp: 2022/01/18 18:46:07.135560, ElapsedTime[s]: 2482.952, Temperature[degC]: 20.35897, Humidity[%]: 47.8294
TimeStamp: 2022/01/18 18:46:08.474159, ElapsedTime[s]: 2484.289, Temperature[degC]: 20.37232, Humidity[%]: 47.86755
TimeStamp: 2022/01/18 18:46:09.811424, ElapsedTime[s]: 2485.632, Temperature[degC]: 20.37232, Humidity[%]: 47.8172
TimeStamp: 2022/01/18 18:46:11.153180, ElapsedTime[s]: 2486.963, Temperature[degC]: 20.35897, Humidity[%]: 47.86755
TimeStamp: 2022/01/18 18:46:12.486145, ElapsedTime[s]: 2488.298, Temperature[degC]: 20.34562, Humidity[%]: 47.82635
TimeStamp: 2022/01/18 18:46:13.820159, ElapsedTime[s]: 2489.63, Temperature[degC]: 20.35897, Humidity[%]: 47.8294
TimeStamp: 2022/01/18 18:46:15.152912, ElapsedTime[s]: 2490.966, Temperature[degC]: 20.33227, Humidity[%]: 47.83856
TimeStamp: 2022/01/18 18:46:16.487540, ElapsedTime[s]: 2492.298, Temperature[degC]: 20.35897, Humidity[%]: 47.78821
TimeStamp: 2022/01/18 18:46:17.820453, ElapsedTime[s]: 2493.631, Temperature[degC]: 20.33227, Humidity[%]: 47.81262
TimeStamp: 2022/01/18 18:46:19.152745, ElapsedTime[s]: 2494.963, Temperature[degC]: 20.34562, Humidity[%]: 47.82635
TimeStamp: 2022/01/18 18:46:20.484515, ElapsedTime[s]: 2496.296, Temperature[degC]: 20.35897, Humidity[%]: 47.776
TimeStamp: 2022/01/18 18:46:21.816955, ElapsedTime[s]: 2497.627, Temperature[degC]: 20.35897, Humidity[%]: 47.85382
TimeStamp: 2022/01/18 18:46:23.149537, ElapsedTime[s]: 2498.96, Temperature[degC]: 20.35897, Humidity[%]: 47.78821
TimeStamp: 2022/01/18 18:46:24.481759, ElapsedTime[s]: 2500.292, Temperature[degC]: 20.35897, Humidity[%]: 47.81567
TimeStamp: 2022/01/18 18:46:25.813945, ElapsedTime[s]: 2501.625, Temperature[degC]: 20.34562, Humidity[%]: 47.80194
TimeStamp: 2022/01/18 18:46:27.146944, ElapsedTime[s]: 2502.957, Temperature[degC]: 20.34562, Humidity[%]: 47.78515
TimeStamp: 2022/01/18 18:46:28.478394, ElapsedTime[s]: 2504.289, Temperature[degC]: 20.34562, Humidity[%]: 47.80194
TimeStamp: 2022/01/18 18:46:29.811584, ElapsedTime[s]: 2505.622, Temperature[degC]: 20.34562, Humidity[%]: 47.82635
TimeStamp: 2022/01/18 18:46:31.144553, ElapsedTime[s]: 2506.955, Temperature[degC]: 20.34562, Humidity[%]: 47.82635
TimeStamp: 2022/01/18 18:46:32.477029, ElapsedTime[s]: 2508.287, Temperature[degC]: 20.34562, Humidity[%]: 47.81262
TimeStamp: 2022/01/18 18:46:33.810989, ElapsedTime[s]: 2509.623, Temperature[degC]: 20.35897, Humidity[%]: 47.78821
TimeStamp: 2022/01/18 18:46:35.146426, ElapsedTime[s]: 2510.957, Temperature[degC]: 20.34562, Humidity[%]: 47.76074
TimeStamp: 2022/01/18 18:46:36.477893, ElapsedTime[s]: 2512.289, Temperature[degC]: 20.35897, Humidity[%]: 47.776
TimeStamp: 2022/01/18 18:46:37.810710, ElapsedTime[s]: 2513.622, Temperature[degC]: 20.34562, Humidity[%]: 47.78515
TimeStamp: 2022/01/18 18:46:39.143234, ElapsedTime[s]: 2514.954, Temperature[degC]: 20.35897, Humidity[%]: 47.776
TimeStamp: 2022/01/18 18:46:40.475946, ElapsedTime[s]: 2516.286, Temperature[degC]: 20.34562, Humidity[%]: 47.81262
TimeStamp: 2022/01/18 18:46:41.807934, ElapsedTime[s]: 2517.619, Temperature[degC]: 20.35897, Humidity[%]: 47.80346
TimeStamp: 2022/01/18 18:46:43.141705, ElapsedTime[s]: 2518.952, Temperature[degC]: 20.35897, Humidity[%]: 47.76227
TimeStamp: 2022/01/18 18:46:44.472806, ElapsedTime[s]: 2520.284, Temperature[degC]: 20.33227, Humidity[%]: 47.81262
TimeStamp: 2022/01/18 18:46:45.805797, ElapsedTime[s]: 2521.619, Temperature[degC]: 20.35897, Humidity[%]: 47.78821
TimeStamp: 2022/01/18 18:46:47.140633, ElapsedTime[s]: 2522.951, Temperature[degC]: 20.34562, Humidity[%]: 47.81262
TimeStamp: 2022/01/18 18:46:48.473181, ElapsedTime[s]: 2524.283, Temperature[degC]: 20.34562, Humidity[%]: 47.76074
TimeStamp: 2022/01/18 18:46:49.804649, ElapsedTime[s]: 2525.615, Temperature[degC]: 20.34562, Humidity[%]: 47.77447
TimeStamp: 2022/01/18 18:46:51.137181, ElapsedTime[s]: 2526.947, Temperature[degC]: 20.35897, Humidity[%]: 47.78821
TimeStamp: 2022/01/18 18:46:52.468764, ElapsedTime[s]: 2528.28, Temperature[degC]: 20.33227, Humidity[%]: 47.77142
TimeStamp: 2022/01/18 18:46:53.800878, ElapsedTime[s]: 2529.611, Temperature[degC]: 20.33227, Humidity[%]: 47.79889
TimeStamp: 2022/01/18 18:46:55.133463, ElapsedTime[s]: 2530.944, Temperature[degC]: 20.34562, Humidity[%]: 47.80194
TimeStamp: 2022/01/18 18:46:56.466378, ElapsedTime[s]: 2532.277, Temperature[degC]: 20.34562, Humidity[%]: 47.81262
TimeStamp: 2022/01/18 18:46:57.799144, ElapsedTime[s]: 2533.61, Temperature[degC]: 20.37232, Humidity[%]: 47.83093
TimeStamp: 2022/01/18 18:46:59.130661, ElapsedTime[s]: 2534.941, Temperature[degC]: 20.35897, Humidity[%]: 47.86755
TimeStamp: 2022/01/18 18:47:00.463771, ElapsedTime[s]: 2536.275, Temperature[degC]: 20.34562, Humidity[%]: 47.84009
TimeStamp: 2022/01/18 18:47:01.795890, ElapsedTime[s]: 2537.613, Temperature[degC]: 20.37232, Humidity[%]: 47.83093
TimeStamp: 2022/01/18 18:47:03.134181, ElapsedTime[s]: 2538.95, Temperature[degC]: 20.33227, Humidity[%]: 47.84924
TimeStamp: 2022/01/18 18:47:04.471329, ElapsedTime[s]: 2540.287, Temperature[degC]: 20.33227, Humidity[%]: 47.87671
TimeStamp: 2022/01/18 18:47:05.808043, ElapsedTime[s]: 2541.624, Temperature[degC]: 20.35897, Humidity[%]: 47.84009
TimeStamp: 2022/01/18 18:47:07.147035, ElapsedTime[s]: 2542.963, Temperature[degC]: 20.33227, Humidity[%]: 47.84924
TimeStamp: 2022/01/18 18:47:08.483625, ElapsedTime[s]: 2544.299, Temperature[degC]: 20.35897, Humidity[%]: 47.81567
TimeStamp: 2022/01/18 18:47:09.821660, ElapsedTime[s]: 2545.641, Temperature[degC]: 20.34562, Humidity[%]: 47.86602
TimeStamp: 2022/01/18 18:47:11.163828, ElapsedTime[s]: 2546.974, Temperature[degC]: 20.33227, Humidity[%]: 47.89044
TimeStamp: 2022/01/18 18:47:12.496597, ElapsedTime[s]: 2548.307, Temperature[degC]: 20.33227, Humidity[%]: 47.82483
TimeStamp: 2022/01/18 18:47:13.828455, ElapsedTime[s]: 2549.639, Temperature[degC]: 20.34562, Humidity[%]: 47.89349
TimeStamp: 2022/01/18 18:47:15.161283, ElapsedTime[s]: 2550.973, Temperature[degC]: 20.33227, Humidity[%]: 47.89044
TimeStamp: 2022/01/18 18:47:16.494541, ElapsedTime[s]: 2552.305, Temperature[degC]: 20.35897, Humidity[%]: 47.85382
TimeStamp: 2022/01/18 18:47:17.826695, ElapsedTime[s]: 2553.637, Temperature[degC]: 20.34562, Humidity[%]: 47.84009
TimeStamp: 2022/01/18 18:47:19.159288, ElapsedTime[s]: 2554.97, Temperature[degC]: 20.34562, Humidity[%]: 47.85229
TimeStamp: 2022/01/18 18:47:20.491897, ElapsedTime[s]: 2556.303, Temperature[degC]: 20.35897, Humidity[%]: 47.89502
